단어,IT/과학,경제,문화,미용/건강,사회,생활,스포츠,연예,정치
시행 하다,0.0,0.0,0.0,0.00047897140534165,0.0,0.0,0.0,0.0,0.0
시험,0.00052824270143715,0.0,0.0,0.00051169107363685,0.0006981105766012,0.0,0.0,0.0,0.0
식사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000439837706319,0.0
식약처,0.0,0.0,0.0,0.0004690208677724,0.0,0.0,0.0,0.0,0.0
식품,0.0,0.0,0.0,0.0006989159871884,0.000843449627848,0.0006759493962506,0.0,0.0,0.0
신경,0.0,0.0,0.0,0.000625197018903,0.0,0.0,0.0,0.0,0.0
신고,0.00045088286087195,0.00080787278550505,0.0,0.0,0.00121358683535905,0.0004810606789276,0.0,0.0,0.001533814894621813
신곡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134539007594715,0.0
신규,0.00129557188315605,0.0013210136993388,0.0,0.0007713447401973,0.00064440597747215,0.000738803412378,0.0,0.0,0.0
신당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01294719968576589
신도시,0.0,0.00047282620581385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신동엽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040841022045665,0.0
신뢰,0.00055354958662275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016099787298726861
신설,0.0,0.0004845258936189,0.0,0.00049455770762455,0.00045054459632165,0.00039122055913695,0.0,0.0,0.0004810893107703
신세계,0.0,0.0,0.0,0.0,0.0,0.00064254239458925,0.0,0.0,0.0
신속하다,0.0,0.0,0.0,0.00046100431103535,0.00060102573775865,0.0,0.0,0.0,0.00043322289740545
신약,0.0,0.0,0.0,0.00133183319100905,0.0,0.0,0.0,0.0,0.0
신약 개발,0.0,0.0,0.0,0.0005653041489832,0.0,0.0,0.0,0.0,0.0
신용,0.0,0.0011763477782874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신인,0.0,0.0,0.0,0.0,0.0,0.0,0.00081129093927545,0.0004934642010838,0.0
신임,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050407119186605
신작,0.0007857530143524,0.0,0.0005737100926017,0.0,0.0,0.0,0.0,0.0,0.0
신장,0.0,0.0,0.0,0.0004550132899912,0.0,0.0,0.0,0.0,0.0
신제품,0.0007648572009039,0.0,0.0,0.0004094023138313,0.0,0.0,0.0,0.0,0.0
신청,0.0007956965338864,0.0017250094312886,0.0005877127720485,0.0009146230444238,0.0012845337703569,0.0012065817082522,0.0,0.0,0.0
신청 하다,0.0,0.0006337970540964,0.0,0.0,0.0005313987700139,0.00045475832243315,0.0,0.0,0.0
신체,0.0,0.0,0.0,0.0006678451449329,0.0,0.0,0.0,0.0,0.0026886370810039017
신촌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010938561508266823
신한은행,0.0,0.000485642670101,0.0,0.0,0.0,0.0,0.00067473579264705,0.0,0.0
신한은행 리그,0.0,0.0,0.0,0.0,0.0,0.0,0.00050686736595025,0.0,0.0
실내,0.0,0.0,0.0,0.0,0.0,0.0004379973723814,0.0,0.0,0.0
실력,0.0,0.0,0.0004462095336366,0.0,0.0,0.0,0.00039788452744285,0.000774304828149,0.0
실무,0.0,0.0,0.0,0.0,0.00044077296191085,0.0,0.0,0.0,0.0
실수,0.0,0.0,0.0,0.0,0.0,0.0,0.0004220215841653,0.0,0.0010427413774235664
실시,0.0007400993725458,0.0010237104974538,0.0,0.0014028524235505,0.0018601746177549,0.0013440903586047,0.0004089148335763,0.0,0.0018606491655261503
실시 하다,0.00042351556475175,0.0005685281843303,0.0,0.00079402004078025,0.0010923432608008,0.00076348584277055,0.0,0.0,0.0004214254128773
실시간,0.0007545384430445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
실장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018325410852797857
실적,0.0009908752271635,0.00204846662893145,0.0,0.00062303307633685,0.0,0.0005124945728855,0.0,0.0,0.0
실점,0.0,0.0,0.0,0.0,0.0,0.0,0.00195790951682675,0.0,0.0
실제,0.00088187179477315,0.00078227936612395,0.0006603984723299,0.00064959706970665,0.00063130336397335,0.0005251729336674,0.0,0.00056233130783745,0.004580253684575427
실증,0.00060736934770135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
실질,0.0,0.0004431891214711,0.0,0.0,0.0004190024588358,0.0,0.0,0.0,0.0004807210044135
실책,0.0,0.0,0.0,0.0,0.0,0.0,0.0004937997161092,0.0,0.0
실천,0.0,0.0,0.0,0.0006801411978493,0.00064044629222985,0.0006484669354079,0.0,0.0,0.0004833515864273
실패하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0005694168355281,0.0,0.0
실현,0.0,0.0,0.0,0.0,0.000401581303828,0.0,0.0,0.0,0.0005238648149821
심각하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165316069941607
심뇌,0.0,0.0,0.0,0.0005282401920845,0.0,0.0,0.0,0.0,0.0
심뇌 혈관,0.0,0.0,0.0,0.0005259801646434,0.0,0.0,0.0,0.0,0.0
심리,0.0,0.00053331645820415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
심사,0.00057871607076495,0.000619644237977,0.0007522743952722,0.00041176754470805,0.0006578685086642,0.00050128992154035,0.0,0.0,0.0012810889979822
심의,0.0,0.0004515272522378,0.0,0.0,0.00041462836500015,0.0,0.0,0.0,0.00102696438251225
심장,0.0,0.0,0.0,0.0007521045336185,0.0,0.0,0.0,0.0,0.0
심판,0.0,0.0,0.0,0.0,0.0,0.0,0.00050223785058015,0.0,0.002469032585033251
심하다,0.0,0.0,0.0,0.0004296502694596,0.0,0.0,0.0,0.0,0.0010120725133816969
싱글,0.0,0.0,0.00042556194891405,0.0,0.0,0.0,0.0,0.0013769960008545,0.0
싶다,0.0,0.0,0.00208627087598495,0.000561395158469,0.0005582580138165,0.00062459565920615,0.0014679246761278,0.00245202718995415,0.005264211480351733
싶다 하다,0.0,0.0,0.0003796656295779,0.0,0.0,0.0,0.0,0.000455648951857,0.0
싸우다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012063086523135377
싸움,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009814036493398272
쌓다,0.0,0.0,0.00037966456512245,0.0,0.0,0.0,0.00041497023329545,0.0,0.0
써다,0.0,0.0,0.00052084085775285,0.0,0.0,0.0,0.00040463630118955,0.0005864781504814,0.0024841779873914374
쎄다,0.0,0.0,0.00037736404407245,0.0,0.0,0.0,0.00066384917667395,0.0009717596560453,0.0
쏠리다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003779158757304,0.0
쓰다,0.00047118613108135,0.0,0.0005848110575025,0.0,0.0,0.0,0.00044853142621415,0.00062727696822395,0.0018094629784703065
쓸다,0.0,0.0,0.00046588815862995,0.0,0.0,0.0,0.0,0.0005498878656765,0.0016050038848578424
아기,0.0,0.0,0.0,0.0,0.0,0.0003929810456655,0.0,0.0,0.0
아깝다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008791741025335953
아나운서,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003835245723633,0.0
아내,0.0,0.0,0.0003917755986298,0.0,0.0,0.00046464375669335,0.0,0.00132537114583245,0.006123549853693297
아니다,0.0017773337053892,0.00141775780015525,0.00208021185674875,0.0017435705719611,0.00189600601638575,0.0015129514687762,0.00213974410930945,0.00273588997302375,0.02903931151527875
아동,0.0,0.0,0.0,0.00074666932353295,0.00066728812083575,0.0010048629189549,0.0,0.0,0.0
아들,0.0,0.0,0.0004571198176178,0.0,0.0005055255303186,0.0,0.0,0.0012908229044489,0.0082397014725823
아래,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008791741025335953
아름답다,0.0,0.0,0.0009861957819631,0.0,0.0,0.00059443477970915,0.0,0.00046455467714995,0.0
아마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002146820482930872
아마존,0.0004470658280183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아모레퍼시픽,0.0,0.0,0.0,0.00047990666707895,0.0,0.0,0.0,0.0,0.0
아바타,0.0,0.0,0.00038867991848425,0.0,0.0,0.0,0.0,0.0,0.0
아버지,0.0,0.0,0.0003924638775904,0.0,0.0,0.0,0.0,0.00076191106343175,0.0008996200118948416
아빠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008674655453066,0.0
아쉬움,0.0,0.0,0.0,0.0,0.0,0.0,0.00051264977459695,0.0,0.0
아쉽다,0.0,0.0,0.0,0.0,0.0,0.0,0.00088974027683395,0.0,0.0
아스널,0.0,0.0,0.0,0.0,0.0,0.0,0.00072489767392185,0.0,0.0
아시아,0.00050037861286985,0.0,0.00073354765926775,0.00042979774958315,0.0,0.0,0.0009512680071733,0.0,0.0
아시안,0.0,0.0,0.0,0.0,0.0,0.0,0.00114662819647465,0.0,0.0
아시안 게임,0.0,0.0,0.0,0.0,0.0,0.0,0.0011184838224262,0.0,0.0
아우르다,0.0006132604214512,0.0005145887782516,0.0004073967668011,0.00044594950702,0.00050537830341975,0.0005538666376156,0.0,0.0,0.0017426794620792093
아웃,0.0,0.0,0.0,0.0,0.0,0.0,0.0007534306542135,0.0,0.0
아이,0.00062289751601005,0.0,0.0009452471426298,0.0009083308747213,0.0007270527869269,0.0014340127977306,0.0,0.0015240656388428,0.001267646380397277
아이돌,0.0,0.0,0.0003823865669192,0.0,0.0,0.0,0.0,0.00098698690019695,0.0
아이디어,0.00051923858927555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이브,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006711078822229,0.0
아이유,0.0,0.0,0.000408022131229,0.0,0.0,0.0,0.0,0.0,0.0
아이템,0.00041348504451835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이폰,0.00077965349135415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015641120661353497
아침,0.0,0.0,0.0,0.0,0.0,0.00045201383880135,0.0,0.00043885159770385,0.0008587281931723488
아카데미,0.0,0.0,0.0005693553537929,0.0,0.0,0.0,0.0,0.0,0.0
아트,0.0,0.0,0.00154311970162635,0.0,0.0,0.0003905095984484,0.0,0.0,0.0
아트 센터,0.0,0.0,0.00052506394743535,0.0,0.0,0.0,0.0,0.0,0.0
아티스트,0.0,0.0,0.00080915703559075,0.0,0.0,0.0,0.0,0.0012768939190251,0.0
아파트,0.0,0.0023816695531285,0.0,0.0,0.0004286235479753,0.0,0.0,0.0,0.0
아프다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005019560580403,0.0
악화,0.0,0.0005131013169862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
안건,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009505084977611
안기다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009843467087865,0.0
안내,0.0,0.0,0.0,0.0,0.000399261761976,0.00049346449248165,0.0,0.0,0.0
안다,0.0,0.0,0.0,0.0,0.0,0.0,0.0004471915359566,0.00051956996874965,0.00057990971886695
안무,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046705501741115,0.0
안방,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058551503001875,0.0
안방 극장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042703287823775,0.0
안보,0.0,0.0,0.0,0.0,0.00059172534428875,0.0,0.0,0.0,0.00065932622976595
안심,0.0,0.0,0.0,0.0007181851283185,0.00038756193917485,0.0,0.0,0.0,0.0
안이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053281713315555
안전,0.0009142122062401,0.00104817901838535,0.0,0.00089060399030025,0.0025251605440866,0.0018981460576369,0.00044059762466425,0.0,0.00124416790484505
안전성,0.0,0.0,0.0,0.00051292256449825,0.0,0.0,0.0,0.0,0.0
안전하다,0.00047973848187975,0.0,0.0,0.0005402772874365,0.000768590036757,0.00074079469517445,0.0,0.0,0.0
안정,0.0007458324703738,0.00134438161784125,0.0,0.00059976108110855,0.00069817287550435,0.00061893017005215,0.0004099321651089,0.0,0.0006187483199958
안철수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064264553932295
안타,0.0,0.0,0.0,0.0,0.0,0.0,0.0032492496295261,0.0,0.0
안타 볼넷,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104332859996,0.0,0.0
안타 타점,0.0,0.0,0.0,0.0,0.0,0.0,0.00045082497329715,0.0,0.0
안타 홈런,0.0,0.0,0.0,0.0,0.0,0.0,0.00056091406950835,0.0,0.0
안타깝다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043189507487895,0.0
안함,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010018495587010737
않다,0.00257940452142435,0.00273356075162375,0.00312268246659595,0.00285729746114895,0.0035318208559682,0.00242153943120215,0.00425884418978275,0.0036303197477608,0.041465874959220474
않다 하다,0.0,0.0,0.0,0.0,0.0004173046546755,0.0,0.0,0.0003898635033833,0.0006664878771341
알다,0.0004696432625166,0.0,0.0006995840842192,0.00054986293969345,0.00053930023222855,0.00044393212827855,0.0004918910455167,0.00143830005350455,0.004974201100330916
알뜰폰,0.00055266799771085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
알려지다,0.0007618347132262,0.0005924090623205,0.00067153271077945,0.00085424936390265,0.00113026768932005,0.0006977031525451,0.00055008600437675,0.00052952634679525,0.002215357327307209
알리다,0.00041579284539735,0.0,0.0008765591616717,0.00042331154153395,0.0,0.00062053899343805,0.00053216106955085,0.00091424689290885,0.0009916266040204504
압도,0.0,0.0,0.00044636166279465,0.0,0.0,0.0,0.00040881980859195,0.0,0.0009302888759367112
압박,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042863417157615
앞두다,0.00048983574538755,0.0005597518213591,0.00084201527747645,0.0,0.00051616605585215,0.0005622426421375,0.00117853079774645,0.0009158641695962,0.0038845784377848393
앞서,0.00093875640794335,0.00083633897528845,0.00082951734225405,0.0006872471913165,0.00104921135177825,0.0007447508385722,0.00100384405469035,0.0011961099929599,0.005213273559454008
앞서다,0.0,0.0,0.0,0.0,0.0,0.0,0.00085403648951395,0.0,0.0011551938789104215
앞세우다,0.0,0.0,0.0,0.0,0.0,0.0,0.00046212716520545,0.0,0.0
애니메이션,0.0,0.0,0.0005800381225749,0.0,0.0,0.0,0.0,0.0,0.0
애정,0.0,0.0,0.00044330413450705,0.0,0.0,0.0,0.0,0.0006011622104582,0.0
애플,0.00148218299877525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
액션,0.0,0.0,0.00129627550478225,0.0,0.0,0.0,0.0,0.0,0.0
앨범,0.0,0.0,0.0005486592874535,0.0,0.0,0.0,0.0,0.00266096250871495,0.0
앨범 발매,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038306535531175,0.0
야간,0.0,0.0,0.0,0.0,0.0,0.0005332676867565,0.0,0.0,0.0
야구,0.0,0.0,0.0,0.0,0.0,0.0,0.00165201805613625,0.0,0.0
야당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024879470737020665
야외,0.0,0.0,0.0003840459238246,0.0,0.0,0.0,0.0,0.0,0.0
약간,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008893970572142184
약국,0.0,0.0,0.0,0.00088858612494585,0.0,0.0,0.0,0.0,0.0
약물,0.0,0.0,0.0,0.0009473630237541,0.0,0.0,0.0,0.0,0.0
약사,0.0,0.0,0.0,0.00066904097316,0.0,0.0,0.0,0.0,0.0
약세,0.0,0.0004311974053443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
약속,0.0,0.0,0.0,0.0,0.00039152016630715,0.0,0.0,0.0,0.0019180189850726253
약식,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008587281931723488
약품,0.0,0.0,0.0,0.0006776148120882,0.0,0.0,0.0,0.0,0.0
양국,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006985892314659
양사,0.00047213317160555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양성,0.00059041793164275,0.0,0.0,0.00059666478867825,0.00076767047035315,0.0,0.0,0.0,0.0
양육,0.0,0.0,0.0,0.0,0.0,0.0003997476722969,0.0,0.0,0.0
양자,0.00056378050088945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
얘기,0.0,0.0,0.0003928732983582,0.0,0.0,0.0,0.0,0.0008446898747665,0.014287720724262884
얘기 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051491212716925,0.0
어가,0.0,0.0,0.00044143470896925,0.0,0.0,0.0,0.00041780343337135,0.000441379461086,0.0
어디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004518333326913,0.0019014695705959152
어떻다,0.00068767004229695,0.0,0.0015185039710247,0.0005203525449471,0.0006598255685836,0.0004302299222153,0.0009204841222403,0.0020266239708255,0.003120679305789749
어려움,0.0,0.0005463894997492,0.0,0.00045728041743935,0.00055240742574135,0.00039374495343855,0.0,0.0,0.0
어렵다,0.00068538746331555,0.00088391186362035,0.0005994653810639,0.0009134255976436,0.0009614474019428,0.00070827402704735,0.00074137802598825,0.0005060123653835,0.005355593926719067
어르신,0.0,0.0,0.0,0.00085828836794405,0.0005646155865809,0.0004400365184494,0.0,0.0,0.0
어리다,0.0,0.0,0.0005979141574572,0.0,0.0,0.0,0.000602467902779,0.00083310332566545,0.0014209907006066248
어린이,0.0,0.0,0.00084894352464225,0.0005965595032565,0.00048597776667525,0.0012062396511609,0.0,0.0,0.0
어린이집,0.0,0.0,0.0,0.0,0.0,0.00076464110845635,0.0,0.0,0.0
어머니,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007054524845762,0.0
어시스트,0.0,0.0,0.0,0.0,0.0,0.0,0.00045524218742835,0.0,0.0
어제,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004467431195432339
어쨌든,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232202474128567
언급,0.0,0.0,0.0004177800580525,0.0,0.0004450066852923,0.0,0.0004981173777473,0.00093517643095125,0.006398938786832106
언급 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072792103505175,0.00074422391814195
언니,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006166842230574,0.0
언론,0.0,0.0,0.00039657968063915,0.0,0.00047174217148395,0.0,0.0005529827147237,0.0,0.0032508157141818827
언어,0.00058373706475015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012472004710360305
언행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000868951147852972
얻다,0.0007072422877771,0.0,0.000821682656155,0.0006097931357907,0.00047548203746615,0.0006178494379808,0.0008591884889821,0.0007633011073594,0.0020085539826557677
얼굴,0.0,0.0,0.0006773434587397,0.00055099239103135,0.0,0.0,0.0,0.00091431254455305,0.0
얼마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000920065921256088
엄마,0.0,0.0,0.000571603073612,0.0,0.0,0.0,0.0,0.00138683737488935,0.000920065921256088
엄정화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041588416375465,0.0
엄청나다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010529643321041896
업계,0.0018261368594379,0.0015254312182148,0.0,0.0008795674071981,0.0,0.00102008904370415,0.0,0.0,0.0
업계 따르다,0.0004475161882846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
업데이트,0.0007423210027431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
업무,0.0014637308641772,0.00139810441136835,0.0,0.0013216279285597,0.00143379312894145,0.0009239292067702,0.0,0.0,0.00102747599349745
업무 협약,0.00066412492010405,0.0006142087784044,0.0,0.00079390461481295,0.00046582605335665,0.00054267265024305,0.0,0.0,0.0
업종,0.0,0.0007964298858952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
업체,0.00149811925351885,0.001575386135339,0.0,0.0008243930073659,0.0010070735423266,0.0012307081573222,0.0,0.0,0.0
없다,0.0019601673536933,0.00205286763268975,0.00289109789236815,0.00238046485694,0.0029872851586347,0.0020128969495419,0.00338158086189175,0.0035828980221309,0.036998672934655995
없다 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062336219712925
에너지,0.0013206351784006,0.00177087566799705,0.00053354211774155,0.0,0.0,0.00054565707491695,0.0,0.00059174944588845,0.0008200362641783
에너지 솔루션,0.0,0.00049755003595635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에릭,0.0,0.0,0.0,0.0,0.0,0.0,0.0004000696888436,0.0,0.0
에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046819092974185,0.0
에어컨,0.00046051468191845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이,0.0004804869718816,0.0,0.0,0.0,0.0,0.0,0.0,0.00041574991534275,0.0
에이스,0.0,0.0,0.0,0.0,0.0,0.0,0.0009208099422493,0.0,0.0
에인절스,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207615981735,0.0,0.0
에코,0.0,0.0009886752027799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에코 프로,0.0,0.00056236342164215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에피소드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049226386624485,0.0
엑스,0.00051544988018825,0.0,0.0,0.0,0.0,0.0,0.0,0.0004268519589086,0.0
엑스포,0.0,0.0,0.0,0.0,0.0,0.0004773896097477,0.0,0.0,0.00056829817130335
엔비디아,0.00052543833332475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔씨소프트,0.00051665705383525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔진,0.0004690378734436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔터테인먼트,0.00069846427943805,0.0,0.0006958354149092,0.0,0.0,0.0,0.0,0.0012334908322854,0.0
엔트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0004712518870217,0.0,0.0
여건,0.0,0.00050917431511015,0.0,0.0,0.0004053734861339,0.0,0.0,0.0,0.0
여기,0.0,0.0,0.0005974932366098,0.0,0.0,0.0,0.000606550898883,0.0008821060386981,0.0035575882288568735
여당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159342482289775
여러,0.0006965573944814,0.0,0.00069566625415645,0.0005839426388843,0.0006037242193904,0.0004507633250707,0.0004635676724468,0.00061116270659925,0.004522975915082735
여러분,0.0,0.0,0.00047939285874575,0.0,0.0,0.0,0.0,0.00049588083116385,0.004981955906754782
여론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002339103632471467
여론조사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357094969136742
여름,0.0,0.0,0.0005373766578412,0.00046653416732405,0.0,0.00057219708573695,0.0006416816025365,0.00041113697432085,0.0
여명,0.0,0.0,0.0,0.00045918105845005,0.00056852011054585,0.00044469370875505,0.0,0.0,0.0
여부,0.00044273809705685,0.0006339168854742,0.0,0.00044643415875415,0.0006440308573607,0.0004474043488972,0.0,0.0,0.00068763209405215
여사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008082547623817101
여성,0.0,0.0,0.00082936034517465,0.0012308259204799,0.001345858676413,0.00082069560923755,0.0,0.0005055023781864,0.014632008275624624
여성혐오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765645676222048
여야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015836364561252
여의도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003516696410134381
여자,0.0,0.0,0.0004985251909967,0.0,0.0,0.0,0.0012158251175416,0.0011550990730957,0.0
여전하다,0.0,0.00062803820615965,0.0,0.0,0.0,0.0,0.00055107878995375,0.0003837088521351,0.0014107677459260016
여정,0.0,0.0,0.0004041155923209,0.0,0.0,0.0,0.0,0.0,0.0
여행,0.0,0.0,0.00046065257041385,0.0,0.0,0.00140086773682955,0.0,0.00112862891427945,0.0
역대,0.0004557948823994,0.0006683592023773,0.00058549156747725,0.0,0.0,0.0003833374167581,0.00094513621225875,0.00061818452372485,0.0021877123016533647
역량,0.00099889289826655,0.00057604304273685,0.0,0.00073735301809915,0.00105997628713385,0.00040702576425885,0.0,0.0,0.00050874059534255
역량 강화,0.0,0.0,0.0,0.0,0.0005183350579964,0.0,0.0,0.0,0.0
역사,0.0,0.0,0.00114265276204275,0.0,0.00060041791414885,0.0009733877448825,0.00053885914875005,0.0,0.0016413764117213468
역시,0.00063008454862725,0.00077064086870875,0.00072527092555945,0.0005382893758196,0.0005025106139275,0.00055715198360015,0.00101408087104715,0.0011631206149453,0.0026977325799324133
역전,0.0,0.0,0.0,0.0,0.0,0.0,0.00078059077769525,0.0,0.0
역전승,0.0,0.0,0.0,0.0,0.0,0.0,0.0004117917119753,0.0,0.0
역할,0.0009714978927259,0.00063786521360045,0.00089217120406155,0.00081808229311815,0.0008083689443784,0.00061122669369285,0.00074899947913295,0.0005666300504764,0.0027438627203535803
역할 하다,0.0004226421656343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045654777024795
연간,0.0004389215274312,0.0007580960410298,0.0,0.0004153609425308,0.0,0.0004723472502762,0.0,0.0,0.0
연결,0.00073231474577725,0.00045800173855955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
연결하다,0.0,0.0,0.0,0.0,0.0,0.0,0.00041788651796035,0.0,0.0
연구,0.0020583764402819,0.0004214335415837,0.00047428936776475,0.00256630616693375,0.00077786520288925,0.000545152169806,0.0,0.0,0.0010259967545099
연구 결과,0.0,0.0,0.0,0.00049617221814465,0.0,0.0,0.0,0.0,0.0
연구개발,0.00061615291714955,0.0,0.0,0.0005990948877586,0.0,0.0,0.0,0.0,0.0
연구소,0.00064425634732405,0.0,0.0,0.00060388903877525,0.0003878965132924,0.0,0.0,0.0,0.0
연구원,0.0010824358426687,0.0015680270620151,0.0,0.00081396972103305,0.00056949941168565,0.0004163080121956,0.0,0.0,0.00067724584576
연극,0.0,0.0,0.00105127066924785,0.0,0.0,0.0,0.0,0.0,0.0
연금,0.0,0.00108276815990575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
연기,0.0,0.0,0.00247250897166205,0.0,0.0,0.0,0.0,0.00175734777657195,0.0
연기 하다,0.0,0.0,0.00083032757712455,0.0,0.0,0.0,0.0,0.0004544120901096,0.0
연대,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052047496452775
연락,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043950065436235,0.0010120725133816969
연령,0.0,0.0,0.0,0.00045156004008445,0.0,0.0,0.0,0.0,0.0
연말,0.0,0.00045438544513345,0.0004363373757915,0.0,0.0,0.00040758299398995,0.0,0.0,0.0
연맹,0.0,0.0,0.0,0.0,0.0,0.0,0.0013500286009769,0.0,0.0
연맹 챔피언스리그,0.0,0.0,0.0,0.0,0.0,0.0,0.0004750799224563,0.0,0.0
연방,0.0,0.00048070227443605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
연봉,0.0,0.0,0.0,0.0,0.0,0.0,0.00068112288857095,0.0,0.0
연설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953746754271705
연속,0.00063174353229545,0.001022815276745,0.00047723462628095,0.00045344875434675,0.00038878292322675,0.0004788346637281,0.0019370899140808,0.0006771313935038,0.0
