단어,IT/과학,경제,문화,미용/건강,사회,생활,스포츠,연예,정치
신곡,,,,,,,,0.0026907801518943264,
신규,0.002591143766312195,0.0026420273986776273,,0.0015426894803946191,0.0012888119549443542,0.0014776068247560551,,,
신당,,,,,,,,,0.0013593081380361641
신도시,,0.0009456524116277573,,,,,,,
신동엽,,,,,,,,0.0008168204409133274,
신뢰,0.001107099173245531,,,,,,,,0.001073136976814517
신설,,0.0009690517872378862,,0.0009891154152491183,0.0009010891926433247,0.0007824411182739906,,,0.0009621786215406614
신세계,,,,,,0.0012850847891785321,,,
신속하다,,,,0.0009220086220707619,0.001202051475517336,,,,0.000866445794810959
신약,,,,0.0026636663820181765,,,,,
신약 개발,,,,0.0011306082979664408,,,,,
신용,,0.002352695556574898,,,,,,,
신인,,,,,,,0.0016225818785509688,0.0009869284021676813,
신임,,,,,,,,,0.0010081423837321566
신작,0.0015715060287048378,,0.0011474201852034196,,,,,,
신장,,,,0.0009100265799824608,,,,,
신제품,0.0015297144018078682,,,0.0008188046276626363,,,,,
신청,0.0015913930677728472,0.0034500188625772874,0.0011754255440970432,0.0018292460888476127,0.0025690675407138348,0.00241316341650442,,,
신청 하다,,0.0012675941081928483,,,0.0010627975400278621,0.0009095166448663486,,,
신체,,,,0.0013356902898658109,,,,,
신한은행,,0.0009712853402020634,,,,,0.0013494715852941182,,
신한은행 리그,,,,,,,0.001013734731900528,,
실내,,,,,,0.0008759947447628744,,,
실력,,,0.0008924190672732813,,,,0.0007957690548857037,0.0015486096562980624,
실무,,,,,0.0008815459238217295,,,,
실수,,,,,,,0.0008440431683306161,,
실시,0.001480198745091685,0.002047420994907625,,0.0028057048471010746,0.0037203492355098477,0.0026881807172094217,0.0008178296671526708,,0.001738045123011432
실시 하다,0.0008470311295035478,0.001137056368660668,,0.0015880400815605413,0.002184686521601616,0.001526971685541121,,,0.0008428508257546847
실시간,0.0015090768860890895,,,,,,,,
실장,,,,,,,,,0.0009457762255138684
실적,0.0019817504543270196,0.004096933257862948,,0.0012460661526737349,,0.0010249891457710947,,,
실점,,,,,,,0.003915819033653528,,
실제,0.001763743589546306,0.001564558732247934,0.0013207969446598071,0.0012991941394133845,0.00126260672794671,0.0010503458673348052,,0.0011246626156749939,0.0009412518059298547
실증,0.0012147386954027039,,,,,,,,
실질,,0.0008863782429422884,,,0.0008380049176716839,,,,0.0009614420088270008
실책,,,,,,,0.000987599432218487,,
실천,,,,0.0013602823956986609,0.0012808925844597576,0.0012969338708158744,,,0.0009667031728546335
실패하다,,,,,,,0.0011388336710562467,,
실현,,,,,0.0008031626076560415,,,,0.0010477296299642525
심뇌,,,,0.0010564803841690916,,,,,
심뇌 혈관,,,,0.0010519603292868964,,,,,
심리,,0.0010666329164083653,,,,,,,
심사,0.0011574321415299578,0.001239288475954045,0.0015045487905444384,0.0008235350894161933,0.0013157370173284015,0.0010025798430807198,,,0.0025621779959644248
심의,,0.0009030545044756243,,,0.0008292567300003053,,,,0.0020539287650245437
심장,,,,0.0015042090672370146,,,,,
심판,,,,,,,0.0010044757011603235,,0.0009715587539847974
심하다,,,,0.0008593005389192479,,,,,
싱글,,,0.0008511238978281835,,,,,0.002753992001709082,
싶다,,,0.004172541751969943,0.0011227903169380585,0.0011165160276330691,0.0012491913184123611,0.0029358493522556504,0.004904054379908333,0.0012459801106976009
싶다 하다,,,0.0007593312591558619,,,,,0.0009112979037140639,
쌓다,,,0.000759329130244929,,,,0.0008299404665909988,,
써다,,,0.0010416817155057163,,,,0.0008092726023791467,0.0011729563009628022,
쎄다,,,0.0007547280881449732,,,,0.001327698353347966,0.001943519312090686,
쏠리다,,,,,,,,0.0007558317514608156,
쓰다,0.000942372262162797,,0.0011696221150050423,,,,0.0008970628524283357,0.001254553936447999,
쓸다,,,0.0009317763172599782,,,,,0.00109977573135306,
아기,,,,,,0.0007859620913310311,,,
아나운서,,,,,,,,0.0007670491447266329,
아내,,,0.000783551197259697,,,0.0009292875133867905,,0.00265074229166493,
아니다,0.003554667410778486,0.00283551560031059,0.004160423713497541,0.0034871411439222435,0.003792012032771536,0.003025902937552494,0.004279488218618959,0.005471779946047506,0.006084675524907912
아동,,,,0.0014933386470659434,0.0013345762416715084,0.0020097258379098417,,,
아들,,,0.0009142396352356097,,0.0010110510606372697,,,0.002581645808897887,
아름답다,,,0.0019723915639262386,,,0.0011888695594183428,,0.000929109354299916,
아마존,0.0008941316560366209,,,,,,,,
아모레퍼시픽,,,,0.0009598133341579449,,,,,
아바타,,,0.0007773598369685844,,,,,,
아버지,,,0.0007849277551808964,,,,,0.0015238221268635485,
아빠,,,,,,,,0.0017349310906132763,
아쉬움,,,,,,,0.0010252995491939294,,
아쉽다,,,,,,,0.0017794805536679838,,
아스널,,,,,,,0.0014497953478437092,,
아시아,0.0010007572257397454,,0.0014670953185355084,0.0008595954991663817,,,0.0019025360143466634,,
아시안,,,,,,,0.0022932563929493627,,
아시안 게임,,,,,,,0.0022369676448524374,,
아우르다,0.0012265208429024046,0.0010291775565032,0.0008147935336022664,0.0008918990140400786,0.00101075660683955,0.0011077332752312224,,,0.0013180925318663742
아웃,,,,,,,0.0015068613084270892,,
아이,0.0012457950320201743,,0.0018904942852596964,0.001816661749442624,0.0014541055738538078,0.0028680255954612794,,0.0030481312776856006,
아이돌,,,0.0007647731338384962,,,,,0.0019739738003939937,
아이디어,0.001038477178551153,,,,,,,,
아이브,,,,,,,,0.0013422157644458021,
아이유,,,0.0008160442624580596,,,,,,
아이템,0.0008269700890367429,,,,,,,,
아이폰,0.0015593069827083074,,,,,,,,
아침,,,,,,0.0009040276776027612,,0.000877703195407749,
아카데미,,,0.0011387107075858127,,,,,,
아트,,,0.0030862394032527382,,,0.0007810191968968566,,,
아트 센터,,,0.0010501278948707466,,,,,,
아티스트,,,0.0016183140711815856,,,,,0.0025537878380502165,
아파트,,0.004763339106257067,,,0.0008572470959506208,,,,
아프다,,,,,,,,0.0010039121160806729,
악화,,0.0010262026339724498,,,,,,,
안건,,,,,,,,,0.0019010169955222126
안기다,,,,,,,,0.0019686934175730435,
안내,,,,,0.0007985235239520517,0.0009869289849633084,,,
안다,,,,,,,0.0008943830719132518,0.0010391399374993005,0.0011598194377339735
안무,,,,,,,,0.0009341100348223456,
안방,,,,,,,,0.0011710300600375966,
안방 극장,,,,,,,,0.0008540657564755561,
안보,,,,,0.0011834506885775769,,,,0.00131865245953196
안심,,,,0.0014363702566370373,0.0007751238783497043,,,,
안이,,,,,,,,,0.0010656342663111931
안전,0.0018284244124802916,0.0020963580367707657,,0.001781207980600543,0.005050321088173207,0.0037962921152738726,0.0008811952493285679,,0.0024883358096901963
안전성,,,,0.0010258451289965804,,,,,
안전하다,0.0009594769637595203,,,0.0010805545748730438,0.0015371800735140355,0.001481589390348904,,,
안정,0.0014916649407476306,0.002688763235682535,,0.0011995221622171032,0.001396345751008739,0.0012378603401043597,0.0008198643302178148,,0.0012374966399916866
안철수,,,,,,,,,0.0012852910786459821
안타,,,,,,,0.006498499259052205,,
안타 볼넷,,,,,,,0.001020866571999264,,
안타 타점,,,,,,,0.0009016499465943683,,
안타 홈런,,,,,,,0.001121828139016764,,
안타깝다,,,,,,,,0.0008637901497579433,
않다,0.005158809042848711,0.005467121503247503,0.006245364933191997,0.0057145949222979185,0.007063641711936479,0.004843078862404365,0.00851768837956554,0.007260639495521679,0.008794882574561534
않다 하다,,,,,0.0008346093093510098,,,0.0007797270067666111,0.0013329757542682294
알다,0.0009392865250332688,,0.0013991681684384022,0.001099725879386931,0.0010786004644571952,0.0008878642565571674,0.0009837820910334144,0.002876600107009141,0.0010339857191584488
알뜰폰,0.001105335995421765,,,,,,,,
알려지다,0.0015236694264524728,0.0011848181246410074,0.001343065421558915,0.0017084987278053816,0.002260535378640113,0.001395406305090226,0.0011001720087535538,0.0010590526935905487,0.0016909628002074288
알리다,0.0008315856907947094,,0.0017531183233434166,0.0008466230830679102,,0.0012410779868761823,0.0010643221391017463,0.001828493785817704,
압도,,,0.0008927233255893977,,,,0.0008176396171839344,,
압박,,,,,,,,,0.0008572683431523949
앞두다,0.0009796714907751578,0.0011195036427182452,0.0016840305549529256,,0.0010323321117043313,0.0011244852842750759,0.002357061595492953,0.0018317283391924236,0.001962518616975729
앞서,0.0018775128158867841,0.0016726779505769622,0.001659034684508192,0.0013744943826330077,0.0020984227035565585,0.0014895016771444896,0.0020076881093807238,0.002392219985919808,0.0025753179241894165
앞서다,,,,,,,0.0017080729790279756,,
앞세우다,,,,,,,0.000924254330410973,,
애니메이션,,,0.0011600762451498816,,,,,,
애정,,,0.0008866082690141559,,,,,0.0012023244209164608,
애플,0.0029643659975505856,,,,,,,,
액션,,,0.002592551009564537,,,,,,
앨범,,,0.0010973185749070663,,,,,0.005321925017429975,
앨범 발매,,,,,,,,0.0007661307106235899,
야간,,,,,,0.0010665353735130085,,,
야구,,,,,,,0.003304036112272517,,
야당,,,,,,,,,0.0028904113925570145
야외,,,0.0007680918476492291,,,,,,
약국,,,,0.0017771722498917748,,,,,
약물,,,,0.0018947260475082836,,,,,
약사,,,,0.0013380819463200916,,,,,
약세,,0.0008623948106886033,,,,,,,
약속,,,,,0.00078304033261432,,,,0.0015665420310469235
약품,,,,0.0013552296241764678,,,,,
양국,,,,,,,,,0.0013971784629318578
양사,0.0009442663432111995,,,,,,,,
양성,0.0011808358632855332,,,0.0011933295773565264,0.0015353409407063152,,,,
양육,,,,,,0.0007994953445938249,,,
양자,0.001127561001778959,,,,,,,,
얘기,,,0.0007857465967164173,,,,,0.0016893797495330506,0.0014028279074293885
얘기 하다,,,,,,,,0.001029824254338548,
어가,,,0.0008828694179385931,,,,0.000835606866742706,0.0008827589221720882,
어디,,,,,,,,0.0009036666653826293,
어떻다,0.0013753400845939014,,0.003037007942049418,0.0010407050898942817,0.001319651137167271,0.0008604598444306045,0.0018409682444806,0.0040532479416510656,0.002540649017193961
어려움,,0.001092778999498407,,0.0009145608348787012,0.0011048148514827502,0.0007874899068771878,,,
어렵다,0.0013707749266311808,0.0017678237272407019,0.0011989307621278935,0.0018268511952872503,0.0019228948038856643,0.0014165480540947566,0.0014827560519765648,0.0010120247307670897,0.0021034600123534092
어르신,,,,0.0017165767358881692,0.001129231173161828,0.0008800730368988688,,,
어리다,,,0.0011958283149144584,,,,0.0012049358055580331,0.0016662066513309132,
어린이,,,0.0016978870492845737,0.0011931190065130144,0.0009719555333505238,0.00241247930232189,,,
어린이집,,,,,,0.0015292822169127916,,,
어머니,,,,,,,,0.0014109049691524214,
어시스트,,,,,,,0.0009104843748567863,,
언급,,,0.0008355601161050143,,0.0008900133705846788,,0.0009962347554946394,0.0018703528619025513,0.002084221068371163
언급 하다,,,,,,,,0.001455842070103588,0.0014884478362839403
언니,,,,,,,,0.0012333684461148455,
언론,,,0.000793159361278354,,0.0009434843429679528,,0.001105965429447473,,0.0017581804565546565
언어,0.001167474129500324,,,,,,,,
얻다,0.001414484575554226,,0.0016433653123100686,0.0012195862715814966,0.0009509640749323635,0.0012356988759616612,0.0017183769779642124,0.001526602214718805,0.001093342926653346
얼굴,,,0.0013546869174794328,0.0011019847820627697,,,,0.001828625089106101,
엄마,,,0.0011432061472240647,,,,,0.0027736747497787433,
엄정화,,,,,,,,0.0008317683275093788,
업계,0.0036522737188758423,0.0030508624364296902,,0.001759134814396269,,0.0020401780874083715,,,
업계 따르다,0.000895032376569227,,,,,,,,
업데이트,0.0014846420054862052,,,,,,,,
업무,0.0029274617283544693,0.002796208822736734,,0.0026432558571194164,0.002867586257882986,0.0018478584135404046,,,0.0020549519869949265
업무 협약,0.0013282498402081263,0.0012284175568088684,,0.0015878092296259347,0.0009316521067133118,0.0010853453004861931,,,
업종,,0.001592859771790484,,,,,,,
업체,0.0029962385070377837,0.003150772270678057,,0.0016487860147318366,0.0020141470846532904,0.0024614163146444274,,,
없다,0.003920334707386644,0.004105735265379527,0.005782195784736338,0.004760929713880065,0.005974570317269477,0.004025793899083863,0.006763161723783582,0.007165796044261849,0.008038842269931101
없다 하다,,,,,,,,,0.0012467243942585232
에너지,0.002641270356801238,0.0035417513359941957,0.0010670842354831176,,,0.0010913141498339386,,0.0011834988917769206,0.0016400725283566508
에너지 솔루션,,0.0009951000719127133,,,,,,,
에릭,,,,,,,0.0008001393776872524,,
에스,,,,,,,,0.0009363818594837123,
에어컨,0.00092102936383694,,,,,,,,
에이,0.0009609739437632052,,,,,,,0.0008314998306855636,
에이스,,,,,,,0.0018416198844986068,,
에인절스,,,,,,,0.0010415231963470612,,
에코,,0.0019773504055598935,,,,,,,
에코 프로,,0.0011247268432843884,,,,,,,
에피소드,,,,,,,,0.0009845277324897715,
엑스,0.0010308997603765166,,,,,,,0.0008537039178172911,
엑스포,,,,,,0.0009547792194954511,,,0.001136596342606756
엔비디아,0.0010508766666495538,,,,,,,,
엔씨소프트,0.0010333141076705353,,,,,,,,
엔진,0.0009380757468872937,,,,,,,,
엔터테인먼트,0.0013969285588761753,,0.0013916708298184254,,,,,0.0024669816645708597,
엔트리,,,,,,,0.0009425037740434126,,
여건,,0.0010183486302203202,,,0.0008107469722678493,,,,
여기,,,0.0011949864732196177,,,,0.0012131017977660863,0.0017642120773962995,
여당,,,,,,,,,0.0031868496457955605
여러,0.0013931147889628185,,0.001391332508312926,0.001167885277768617,0.0012074484387808574,0.0009015266501414813,0.0009271353448936104,0.0012223254131985073,0.0014809653665043302
여러분,,,0.0009587857174915613,,,,,0.0009917616623277546,0.0009472657851999271
여론,,,,,,,,,0.0011819567641698585
여론조사,,,,,,,,,0.0018202193661313415
여름,,,0.0010747533156824508,0.0009330683346481295,,0.0011443941714739875,0.0012833632050730222,0.0008222739486417741,
여명,,,,0.0009183621169001081,0.0011370402210917178,0.0008893874175101169,,,
여부,0.0008854761941137357,0.0012678337709484178,,0.00089286831750831,0.0012880617147214557,0.0008948086977944623,,,0.0013752641881043142
여사,,,,,,,,,0.0019756341509292864
여성,,,0.001658720690349319,0.0024616518409598174,0.002691717352826097,0.0016413912184751877,,0.0010110047563728437,0.0011304452701742403
여야,,,,,,,,,0.003167272912250424
여자,,,0.000997050381993473,,,,0.0024316502350832992,0.0023101981461914434,
여전하다,,0.001256076412319342,,,,,0.0011021575799075869,0.0007674177042702665,
여정,,,0.0008082311846418123,,,,,,
여행,,,0.0009213051408277766,,,0.0028017354736591983,,0.002257257828558937,
역대,0.0009115897647988857,0.001336718404754688,0.0011709831349545358,,,0.0007666748335162386,0.001890272424517527,0.0012363690474497,
역량,0.0019977857965331994,0.001152086085473769,,0.0014747060361983975,0.0021199525742677198,0.0008140515285177109,,,0.0010174811906851595
역량 강화,,,,,0.0010366701159928388,,,,
역사,,,0.002285305524085534,,0.0012008358282977528,0.001946775489765051,0.0010777182975001615,,0.0012586077966793747
역시,0.0012601690972545356,0.0015412817374175578,0.0014505418511189198,0.0010765787516392544,0.0010050212278550235,0.0011143039672003238,0.0020281617420943774,0.0023262412298906987,0.0012858373782543501
역전,,,,,,,0.0015611815553905777,,
역전승,,,,,,,0.0008235834239506324,,
역할,0.0019429957854518345,0.0012757304272009975,0.0017843424081231919,0.001636164586236309,0.001616737888756895,0.0012224533873857121,0.001497998958265993,0.0011332601009528054,0.002420839036520238
역할 하다,0.0008452843312686182,,,,,,,,0.0009130955404959616
연간,0.0008778430548624353,0.001516192082059631,,0.0008307218850616456,,0.000944694500552448,,,
연결,0.0014646294915545582,0.0009160034771191223,,,,,,,
연결하다,,,,,,,0.0008357730359207558,,
연구,0.00411675288056387,0.0008428670831674913,0.0009485787355295386,0.005132612333867557,0.0015557304057785542,0.0010903043396120018,,,0.002051993509019806
연구 결과,,,,0.0009923444362893972,,,,,
연구개발,0.0012323058342991497,,,0.0011981897755172564,,,,,
연구소,0.0012885126946481445,,,0.0012077780775505654,0.0007757930265848134,,,,
연구원,0.002164871685337436,0.0031360541240302233,,0.0016279394420661685,0.0011389988233713615,0.0008326160243912292,,,0.0013544916915200528
연극,,,0.002102541338495765,,,,,,
연금,,0.002165536319811568,,,,,,,
연기,,,0.004945017943324147,,,,,0.003514695553143914,
연기 하다,,,0.0016606551542491315,,,,,0.0009088241802192394,
연대,,,,,,,,,0.0010409499290555907
연락,,,,,,,,0.0008790013087247278,
연령,,,,0.0009031200801689731,,,,,
연말,,0.0009087708902669255,0.0008726747515830711,,,0.0008151659879799748,,,
연맹,,,,,,,0.002700057201953842,,
연맹 챔피언스리그,,,,,,,0.0009501598449126205,,
연방,,0.0009614045488721947,,,,,,,
연봉,,,,,,,0.001362245777141978,,
연설,,,,,,,,,0.0011268498354139206
연속,0.0012634870645909626,0.002045630553490008,0.0009544692525619238,0.0009068975086935933,0.000777565846453592,0.0009576693274562614,0.003874179828161654,0.0013542627870076318,
연수,,,,,0.0012159778231918563,,,,
연습,,,0.000746797832593851,,,,0.0009972861839873228,0.0007688262358172727,
연승,,,,,,,0.003102596708048015,,
연애,,,,,,,,0.002170646977949581,
연예인,,,,,,,,0.0009626514029684069,
연인,,,,,,,,0.0018600719001049342,
연장,,0.001097413076053617,,,,0.0009633189916517505,0.001323938589791507,,0.0008825000913984982
연전,,,,,,,0.0011867428674463192,,
연주,,,0.0017411209810267716,,,,,,
연주회,,,0.0008879650998129646,,,,,,
연체,,0.0013560182146527362,,,,,,,
연출,,,0.0027579611804034723,,,,,0.002382100819155082,
연패,,,,,,,0.002821420303672756,,
연합,,,,,0.0011883679030460159,,,,0.0010686260493365134
연휴,,,,,,0.0011543266291826541,,,
열기,,,0.0008062208096647453,,,,,,
열다,0.001462340447911987,0.0012485700468249838,0.0017239045989482316,0.0014072437526351247,0.0017039835625171265,0.0015966318042178842,0.000872702769816535,0.0013410730933505024,0.0029267507740494436
열리다,0.0026884441013495294,0.0012196519811287028,0.003490077360454868,0.0018428373944569547,0.002203886183370367,0.0026503028442670124,0.006285092149264234,0.0011240871918405037,0.003733852417776449
열리다 신한은행,,,,,,,0.0009517515565686321,,
열애,,,,,,,,0.0007893506370321028,
열연,,,0.0009119563147645874,,,,,0.0008922152422780037,
열정,,,0.0012853184162932524,,,,,0.000974226330872429,
열차,,,,,,0.0009443213058840266,,,
염증,,,,0.0009284073518635839,,,,,
영광,,,0.000906022224651145,,,,,,
영국,0.0010524945920437315,,0.0010621548319512263,0.0008206591477999124,,0.0008528021833917829,0.002380945022252817,,
영상,0.003176677179833075,,0.0032566034686110205,0.0019497537846605393,0.0015601433672408692,0.0014460503022462902,,0.0044378888970961665,
영상 공개,,,,,,,,0.001086590124367413,
영업,0.0022622626739439147,0.004069270936988342,,0.0017752949138148306,,0.001528415692899746,,,
영업 이익,0.0014845640426116573,0.0025853276349444175,,0.0010977840571461243,,,,,
영역,0.0014484016038117296,,,0.000852843931509183,,,,,
영웅,,,0.0009204008845741602,,,,,,
영철,,,,,,,,0.0007491989750021831,
영향,0.0016929033645626903,0.00291784747547649,,0.001491068743718331,0.0012446963837659387,0.0014149023266335008,,,0.0012001240336208968
영화,0.0008703111962789129,,0.011579951379387025,,,,,0.0018611059121266958,
영화관,,,0.0009304751522473527,,,,,,
영화로,,,0.0007830531939847716,,,,,,
영화제,,,0.003353295847110725,,,,,,
예고,,,0.0015011327298739678,,,,,0.0025656910924502217,
예고 하다,,,0.0007638096045447916,,,,,0.0013140124230921785,
예고편,,,0.0008918936507248359,,,,,,
예금,,0.001418676722155322,,,,,,,
예능,,,0.0007545723930318747,,,,,0.004983829804097991,
예능 프로그램,,,,,,,,0.002086640102629585,
예매,,,0.002667388306555863,,,,,,
예방,,0.0009038713435744166,,0.003777895169118601,0.0030105551627807514,0.0014773968372221455,,,0.0008826555492656544
예방 관리,,,,0.0008335053940894948,,,,,
예비,,,,,,,,,0.0012466265691313616
예쁘다,,,,,,,,0.0010715759503093871,
예산,0.0008639640873989328,0.0010259234954405584,,0.0008956919114481595,0.0021296113942157377,0.001515191596255343,,,0.005916962455060596
예산안,,,,,,,,,0.002050986154501421
예상,0.0019271559369904837,0.0034569385507449077,,0.0010721750590288735,0.001075920683921492,0.002003615967537184,0.001525997280575337,,0.0014103698801981896
예상 되다,0.0011284174898869648,0.0017504765798090492,,,,0.001312287591632003,,,0.000920683562346111
예상 하다,,0.0008368985579446466,,,,,,,
예선,,,,,,,0.001225163248784536,,
예술,,,0.005912886236644447,,0.0008643472296163274,0.0014135352669213366,,,
예술 회관,,,0.0007613927536052481,,,,,,
예술가,,,0.0009322805659241928,,,,,,
예술인,,,0.0010734134299591773,,,,,,
예약,0.0008598371832991066,,,,,0.001172742145996015,,,
예정,0.004957892036176804,0.004649271828314566,0.005748787316925265,0.003862682106935689,0.003982645059357034,0.004981480027028032,0.002949216772178606,0.003992960011596901,0.003608635937802612
예측,0.0010491429151671574,0.0008950808160961749,,,,,,,
오늘,,,0.0019715475445743493,,0.0009183086104441249,0.0008117379082877097,0.0015180938759532007,0.0039210353708111784,0.001490981242035946
오늘 오후,,,,,,,,0.00085447237273029,
오다,0.008102700104398711,0.006618295403562044,0.010101561992268884,0.006101553838853751,0.005363993006865797,0.007741757716209652,0.008749311926545864,0.009247532039841029,0.005096580333965267
오다 개봉,,,0.000879162875125842,,,,,,
오다 방송,,,,,,,,0.0012900655303998182,
오다 시즌,,,,,,,0.0038000461666808346,,
오다 오후,,,0.0012940916984210847,,,,,0.0017161957917192327,
오디션,,,,,,,,0.0010015529404886587,
오르다,0.0012316028972613044,0.003527656333584478,0.00220616825711438,0.00089962289487594,0.0009569596943645969,0.0015935039988123787,0.003408558314087631,0.0020343002262560774,0.0010682913923466075
오른,,0.0015670504931464707,,,,,0.000985472985996201,,
오른쪽,,,,,,,0.0009327643346134234,,
오브,0.0010169758815604456,,0.0007559589878346249,,,,,,
오빠,,,,,,,,0.0010708651865779814,
오염수,,,,,0.0014315466884059782,,,,0.00156667002782036
오은영,,,,,,,,0.000981991863105237,
오전,0.0009664560554296773,0.0010898334462839411,0.0016730710485467965,0.0009779633214917914,0.0021519724769675547,0.002059207005688767,0.001413033495617171,,0.001866147176421568
오케스트라,,,0.001351602479359752,,,,,,
오타,,,,,,,0.0011729164925377384,,
오페라,,,0.0010948473424934944,,,,,,
오프라인,0.001075068367931697,,,,,0.0008421162356565394,,,
오픈,0.0028051750283922183,,0.0017918615683198108,0.0010873157165160066,,0.001036302401752919,0.001195917986283447,0.0008876283575596681,
오후,0.0014757473174139982,,0.004244207731845019,0.001197744036231919,0.0023621470384251973,0.0026277744150186373,0.002103324278536078,0.0063185969221658134,0.0018237598015007099
오후 각종,,,,,,,,0.001079294333801247,
오후 방송,,,,,,,,0.003566404222758766,
온라인,0.0026552059580842256,0.0010840559681460666,0.0012944369336931778,0.0016485778438422554,0.0013308994764626666,0.0022122122526439915,,0.0015357106136905097,
온라인 음원,,,,,,,,0.0008823069751459344,
올라서다,,,,,,,0.000812462706620783,,
올라오다,,,,,,,0.0009504929454506445,,
올리다,0.0017938270213725465,0.0016822673920587825,0.0017129525756094137,0.0012613048441400083,0.0013291475052996716,0.001554517612365161,0.004281414696981652,0.002173695746730264,0.001382378010291577
올림픽,,,0.0007340500239992103,,,,0.0011553705636776475,,
올해,0.005218342660956261,0.007479663315050667,0.004160287390897071,0.004173575205344917,0.004258555516352187,0.0053572465142987125,0.003558372310220089,0.0016282003591659756,0.0025912536407848535
와인,,,,,,0.0011421789746724573,,,
완료,0.0010605944622959454,0.0012845998771261226,,0.001079740881139588,0.0008391913926720986,0.0011830378352919808,,,
완벽하다,,,0.0013338724659981735,,,,0.0009036373178401702,0.0016235188502158326,
완성,0.0009601843823288993,,0.0017044339125966664,,,,,0.0016193631636750958,
완화,,0.0021715546852291503,,0.001097869353225687,,,,,
외과,,,,0.0013909332115879585,,,,,
외교,,,,,0.0009372981197980759,,,,0.002048986144224298
외국인,,0.002246555974207598,,,0.0013780761377447889,0.0012491159498412517,0.0016130216396116823,,
외부,0.0010679856302935533,,,,,,,,
외야수,,,,,,,0.0008874755082878752,,
왼발,,,,,,,0.0007984696806005069,,
왼쪽,,,,,,,0.0011518657567092157,,
요구,0.0012013007711728914,0.0012593985183366365,,0.0010919149571343182,0.0019662420636006156,0.0008936675947754351,,,0.003232464698413414
요구 하다,,,,,0.0010800505625486356,,,,0.001586384461838429
요금,0.001233863345435891,0.0008539277825750053,,,,0.0017019357599049585,,,
요리,,,,,,,,0.0010342720193677968,
요소,0.0008304841820910346,,,,,,,,
요인,,0.001209682736664529,,,,,,,
요즘,,,,,,,,0.001010843623398344,
요청,,,,,0.0015634619302841144,0.0007923470463388334,,,0.002387905782590851
요청 하다,,,,,0.0009746230246169584,,,,0.0016451388488388302
용량,0.00138401620626752,,,,,,,,
용역,,,,,,0.0010943873087966183,,,0.0011832812709971293
용품,,,,,,0.0008439025960665011,,,
우려,0.0011940773180279226,0.0024759850638415987,,0.0009984537369952435,0.0016585208221129898,0.0008975020210253744,,,0.001987847146314604
우리,0.001931544080103294,0.0016355295609315887,0.003406534682410109,0.0017023139284020822,0.0031531603499195034,0.002030979615041057,0.0029685493819838356,0.0035070810654101526,0.004196014047465262
우리나라,,,,0.0008494008548293343,,,,,0.0008277337342292028
우리은행,,0.0008910555910703373,,,,,,,
우선,0.0010381447165836307,0.0014372359499321228,,0.0009095556511430976,0.001106029636604943,0.00116717391608909,,,0.0013906740091335797
우수,0.0014707148601878167,0.0010808054043886014,0.0008291260733607586,0.0018199779111385584,0.002103544045625562,0.0016933660706856474,,,0.0009919047070939104
우수하다,0.000866180424057924,,,0.0010657522552596605,,,,,
우승,0.0008947527210861308,,,,,,0.006316858773095277,,
우승 차지,,,,,,,0.001127253243720788,,
우승하다,,,,,,,0.0012680865110115665,,
우익수,,,,,,,0.0010444957742612167,,
우주,0.0026821208478166408,,0.0008145213532015854,,,,,,
우크라이나,,,,,0.0018258570083811985,,,,
운동,,,0.0008835577556328167,0.003002913501636668,0.0011500684407680126,,,0.0009152496219980776,
운명,,,,,,,,0.0010463041495600565,
운송,,,,,,0.0007901031534996889,,,
운영,0.004739435029489224,0.0033608672447807226,0.0026674464724605186,0.005967873480823016,0.005759717784187451,0.007001632996751632,0.0019715419181583166,,0.003940381365575585
운영 되다,,,,,,0.0011138523039668966,,,
운영 하다,0.00178737671322393,0.0011581454778358945,0.0011230793260130208,0.002436639848873786,0.0022204866598965773,0.0029336632115632296,,,
운용,,0.0020611607928930284,,,,,,,
운항,,,,,,0.0013227387120668488,,,
운행,,,,,,0.0024069139094948454,,,
울다,,,,,,,,0.0008488078965379038,
울버햄튼,,,,,,,0.0011171633616535322,,
울산,,0.001520990657611626,0.001512393014736689,0.0013718943594395526,0.0016402421314243103,0.001724786544425784,0.002003509976164839,,0.002021709855548355
웃다,,,0.0009162140806251273,,,,0.0012169796513276721,0.0014736965215230902,
웃음,,,0.0014923105884838482,,,,,0.004199995340801308,
웃음 안기다,,,,,,,,0.000935435454866511,
웃음 자아내다,,,,,,,,0.0017487153040661165,
원금,,0.0009213957105868692,,,,,,,
원내대표,,,,,,,,,0.003880634009591068
원료,,,,0.0010871278966940263,,,,,
원인,,,,0.001444260253840285,0.0009528328231438108,,,,
원작,,,0.0012387919105333047,,,,,,
원장,0.0009540587873225682,,,0.002070401972255087,0.0009074843531227256,,,,0.0020293156772087503
원전,,,,,,,,,0.0015481653758708507
원정,,,,,,,0.002324096252816712,,
원정 경기,,,,,,,0.0011889680302935811,,
원칙,,,,,,,,,0.001095863796257583
원하다,0.0010698580229720625,,,,,0.0008093593316433191,0.001583609451515959,,
월드,0.0013439882414135892,,0.0012676435454874024,,,,,0.0013030375316545446,
월드 투어,,,0.0007364042956967419,,,,,,
월드컵,,,,,,,0.0025445465324573095,,
월세,,0.0010074312637899207,,,,,,,
월화드라마,,,,,,,,0.0008621365222411414,
웨어,,,,0.0009431229679492793,,,,,
